time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
50,3.901,0.55,1.07,2.813,0,0,0
51,3.921,0.322,1.391,2.809,0,0,0
52,3.899,0.092,1.486,2.811,0,0,0
53,3.909,0.148,1.621,2.811,0,0,0
54,3.911,0.189,1.809,2.81,0,0,0
55,3.912,0.555,2.365,2.813,0,0,1
56,3.921,0.073,2.439,2.809,0,0,1
57,3.893,0.517,2.961,2.814,0,0,1
58,3.908,0.647,3.61,2.813,0,0,1
59,3.906,0.023,3.625,2.81,0,0,1
60,3.933,3.673,7.32,2.804,0,0,1
61,3.914,0.167,7.507,2.793,0,0,1
62,3.904,0.629,8.101,2.801,0,0,1
63,3.923,0.172,8.268,2.79,0,0,1
64,3.921,0.418,8.696,2.798,0,0,1
65,3.903,0.119,8.82,2.799,0,0,1
66,3.908,0.557,9.381,2.792,0,0,1
67,3.906,0.333,9.734,2.812,0,0,1
68,3.907,0.578,10.293,2.797,0,0,1
69,3.912,0.485,10.779,2.817,0,0,1
70,3.913,3.714,14.418,2.801,0,0,0
71,3.929,0.318,14.751,2.807,0,0,0
72,3.921,0.033,0.034,2.814,0,1,0
73,3.919,0.886,0.92,2.822,0,1,0
74,3.929,0.397,1.316,2.803,0,1,0
75,3.912,1.043,2.351,2.803,0,1,0
76,3.933,1.202,3.549,2.805,0,1,0
77,3.922,0.747,4.287,2.82,0,1,0
78,3.906,0.729,5.045,2.806,0,1,0
79,3.907,0.61,5.652,2.809,0,1,1
80,3.897,0.981,6.622,2.803,0,1,1
81,3.926,0.029,6.67,2.81,0,1,1
82,3.929,0.378,7.02,2.81,0,1,1
83,3.895,0.524,7.546,2.809,0,1,1
84,3.922,0.734,8.3,2.814,0,1,1
85,3.908,1.025,9.326,2.813,0,1,1
86,3.931,0.71,9.985,2.801,0,1,1
87,3.933,0.681,10.655,2.809,0,1,1
88,3.894,0.57,11.286,2.804,0,1,1
89,3.927,0.643,11.942,2.816,0,1,1
90,3.902,0.348,12.231,2.794,0,1,1
91,3.926,0.088,12.39,2.8,0,1,1
92,3.915,0.422,12.705,2.811,0,1,1
93,3.906,0.754,13.489,2.802,0,1,1
94,3.894,0.681,14.246,2.802,0,1,0
95,3.901,0.379,14.639,2.813,0,1,0
96,3.906,1.496,1.489,2.802,0,1,0
97,3.914,0.193,1.688,2.787,0,1,0
98,3.917,0.028,1.717,2.804,0,1,0
99,3.909,0.001,1.714,2.799,0,1,0
100,3.91,0.152,1.856,2.799,0,1,0
101,3.917,0.087,1.942,2.803,0,1,0
102,3.91,0.235,2.19,2.798,0,1,0
103,3.921,1.49,3.674,2.788,0,1,1
104,3.938,1.477,5.168,2.793,0,1,1
105,3.936,0.239,5.405,2.8,0,1,1
106,3.92,0.088,5.458,2.79,0,1,1
107,3.95,1.488,6.943,2.79,0,1,1
108,3.939,1.505,8.493,2.796,0,1,1
109,3.93,0.206,8.705,2.804,0,1,1
110,3.946,1.471,10.149,2.799,0,1,1
111,3.945,0.152,10.304,2.816,0,1,1
112,3.94,0.059,10.336,2.798,0,1,1
113,3.92,1.469,11.873,2.804,0,1,1
114,3.94,0.122,11.98,2.813,0,1,1
115,3.921,0.23,12.233,2.795,0,1,1
116,3.945,1.477,13.663,2.793,0,1,1
117,3.948,0.072,13.79,2.795,0,1,1
118,3.962,1.489,15.224,2.81,0,1,0
119,3.931,0.269,15.494,2.803,0,1,0
120,3.947,0.229,0.229,2.804,0,0,0
121,3.94,0.095,0.324,2.802,0,0,0
122,3.956,0.05,0.374,2.82,0,0,0
123,3.925,0.232,0.611,2.799,0,0,0
124,3.954,0.074,0.685,2.797,0,0,0
125,3.96,0.001,0.68,2.814,0,0,0
126,3.94,0.079,0.762,2.82,0,0,0
127,3.937,1.284,2.039,2.802,0,0,1
128,3.967,0.062,2.105,2.802,0,0,1
129,3.942,0.229,2.332,2.804,0,0,1
130,3.946,1.278,3.638,2.817,0,0,1
131,3.937,0.157,3.77,2.8,0,0,1
132,3.965,0.008,3.784,2.809,0,0,1
133,3.967,1.277,5.048,2.815,0,0,1
134,3.968,0.144,5.227,2.822,0,0,1
135,3.95,1.28,6.473,2.807,0,0,1
136,3.975,1.287,7.774,2.825,0,0,1
137,3.985,2.438,10.2,2.808,0,0,1
138,3.983,2.402,12.673,2.813,0,0,1
139,4.012,1.274,13.945,2.814,0,0,1
140,4.014,0.109,13.99,2.819,0,0,1
141,4.01,0.18,14.126,2.817,0,0,1
142,4.012,0.235,14.406,2.803,0,0,0
143,3.992,1.284,15.722,2.814,0,0,0
144,4.002,0.12,0.119,2.819,0,0,0
145,4.021,0.996,1.111,2.802,0,0,0
146,4.001,0.108,1.224,2.809,0,0,0
147,4.018,0.108,1.334,2.816,0,0,0
148,4.033,0.003,1.339,2.813,0,0,0
149,4.013,0.165,1.499,2.82,0,0,0
150,4.014,0.175,1.68,2.801,0,0,0
151,4.004,0.992,2.652,2.802,0,0,1
152,4.035,0.002,2.669,2.826,0,0,1
153,4.018,0.039,2.715,2.813,0,0,1
154,4.003,1.842,4.537,2.824,0,0,1
155,4.009,0.036,4.582,2.826,0,0,1
156,4.019,1.845,6.47,2.83,0,0,1
157,4.014,0.017,6.455,2.806,0,0,1
158,4.008,0.028,6.473,2.816,0,0,1
159,4.03,0.996,7.506,2.821,0,0,1
160,4.013,0.11,7.599,2.804,0,0,1
161,4.047,1.853,9.462,2.83,0,0,1
162,4.034,0.111,9.57,2.813,0,0,1
163,4.035,0.981,10.509,2.81,0,0,1
164,4.051,0.981,11.486,2.818,0,0,1
165,4.072,1.86,13.43,2.815,0,0,1
166,4.067,0.123,13.446,2.812,0,0,0
167,4.078,2.658,16.134,2.812,0,0,0
168,4.097,0.005,0.005,2.815,1,0,0
169,4.06,0.068,0.073,2.837,1,0,0
170,4.062,0.031,0.105,2.826,1,0,0
171,4.055,0.039,0.144,2.826,1,0,0
172,4.058,0.027,0.171,2.833,1,0,0
173,4.068,0.388,0.559,2.83,1,0,0
174,4.058,0.385,0.949,2.845,1,0,0
175,4.075,0.388,1.338,2.824,1,0,1
176,4.088,0.05,1.386,2.84,1,0,1
177,4.087,1.043,2.436,2.849,1,0,1
178,4.078,0.389,2.802,2.841,1,0,1
179,4.079,0.39,3.205,2.848,1,0,1
180,4.099,2.091,5.268,2.85,1,0,1
181,4.141,2.093,7.355,2.85,1,0,1
182,4.18,2.093,9.486,2.839,1,0,1
183,4.204,1.325,10.799,2.858,1,0,1
184,4.181,0.386,11.199,2.85,1,0,1
185,4.174,0.386,11.575,2.851,1,0,1
186,4.195,1.322,12.843,2.854,1,0,1
187,4.207,1.324,14.157,2.865,1,0,1
188,4.257,2.52,16.753,2.872,1,0,1
189,4.283,1.045,17.803,2.877,1,0,1
190,4.261,0.727,18.52,2.862,1,0,0
191,4.27,1.591,20.061,2.857,1,0,0
192,4.324,1.302,1.307,2.872,1,0,0
193,4.302,0.41,1.715,2.889,1,0,0
194,4.301,0.018,1.738,2.903,1,0,0
195,4.263,0.023,1.76,2.91,1,0,0
196,4.241,0.003,1.755,2.918,1,0,0
197,4.244,0.025,1.785,2.914,1,0,0
198,4.27,0.217,1.993,2.906,1,0,0
199,4.292,0.897,2.887,2.899,1,0,1
200,4.277,0.897,3.801,2.929,1,0,1
201,4.287,1.041,4.831,2.912,1,0,1
202,4.324,1.041,5.884,2.923,1,0,1
203,4.336,1.973,7.807,2.931,1,0,1
204,4.353,1.169,9.019,2.966,1,0,1
205,4.357,1.417,10.457,2.976,1,0,1
206,4.362,2.169,12.546,3.006,1,0,1
207,4.36,1.766,14.328,3.022,1,0,1
208,4.343,1.971,16.371,3.045,1,0,1
209,4.381,2.355,18.782,3.071,1,0,1
210,4.287,0.751,19.469,3.086,1,0,1
211,4.275,1.97,21.349,3.124,1,0,1
212,4.296,1.968,23.432,3.137,1,0,1
213,4.279,1.767,25.078,3.156,1,0,1
214,4.283,2.352,27.619,3.159,1,0,0
215,4.303,1.76,29.144,3.168,1,0,0
216,4.285,1.081,1.087,3.168,1,0,0
217,4.291,0.69,1.781,3.197,1,0,0
218,4.259,0.379,2.163,3.184,1,0,0
219,4.259,0.203,2.347,3.203,1,0,0
220,4.262,0.025,2.378,3.186,1,0,0
221,4.233,0.2,2.592,3.204,1,0,0
222,4.221,0.019,2.592,3.202,1,0,0
223,4.282,0.957,3.571,3.207,1,0,1
224,4.281,0.832,4.37,3.191,1,0,1
225,4.264,1.531,5.935,3.07,1,0,1
226,4.258,1.428,7.377,3.038,1,0,1
227,4.256,1.525,8.838,3.037,1,0,1
228,4.227,0.963,9.837,3.046,1,0,1
229,4.298,1.916,11.746,3.056,1,0,1
230,4.306,1.923,13.73,3.041,1,0,1
231,4.313,1.083,14.731,3.061,1,0,1
232,4.319,1.636,16.396,3.059,1,0,1
233,4.29,1.207,17.628,3.047,1,0,1
234,4.285,1.082,18.634,3.036,1,0,1
235,4.291,1.204,19.838,3.05,1,0,1
236,4.376,3.013,22.926,3.073,1,0,1
237,4.338,2.176,25.098,3.102,1,0,1
238,4.421,3.72,28.689,3.112,1,0,0
239,4.486,3.225,31.946,3.137,1,0,0
