time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
74,0.169,0.17,0.002,0.069,0,1,0
75,0.168,0.17,0.039,0.108,0,1,0
76,0.168,0.17,0.034,0.142,0,1,0
77,0.169,0.17,0.04,0.182,0,1,0
78,0.169,0.171,0.035,0.217,0,1,0
79,0.168,0.171,0.079,0.296,0,1,1
80,0.168,0.17,0.029,0.325,0,1,1
81,0.168,0.17,0.038,0.364,0,1,1
82,0.169,0.17,0.051,0.414,0,1,1
83,0.168,0.17,0.073,0.489,0,1,1
84,0.168,0.171,0.021,0.509,0,1,1
85,0.169,0.17,0.021,0.532,0,1,1
86,0.168,0.171,0.035,0.566,0,1,1
87,0.168,0.171,0.035,0.599,0,1,1
88,0.169,0.17,0.039,0.639,0,1,1
89,0.168,0.171,0.069,0.707,0,1,1
90,0.167,0.171,0.036,0.746,0,1,1
91,0.168,0.171,0.053,0.8,0,1,1
92,0.168,0.171,0.026,0.826,0,1,1
93,0.168,0.171,0.008,0.834,0,1,1
94,0.168,0.17,0.019,0.849,0,1,0
95,0.168,0.17,0.016,0.867,0,1,0
96,0.168,0.17,0.025,0.025,0,1,0
97,0.169,0.171,0.008,0.033,0,1,0
98,0.168,0.17,0.017,0.05,0,1,0
99,0.167,0.171,0.018,0.068,0,1,0
100,0.167,0.171,0.014,0.082,0,1,0
101,0.169,0.171,0.012,0.093,0,1,0
102,0.168,0.17,0.02,0.114,0,1,0
103,0.167,0.171,0.003,0.117,0,1,1
104,0.168,0.17,0.019,0.137,0,1,1
105,0.168,0.171,0.014,0.151,0,1,1
106,0.169,0.171,0.005,0.156,0,1,1
107,0.168,0.171,0.007,0.164,0,1,1
108,0.167,0.17,0.025,0.188,0,1,1
109,0.168,0.171,0.014,0.202,0,1,1
110,0.168,0.169,0.005,0.207,0,1,1
111,0.167,0.171,0.01,0.218,0,1,1
112,0.168,0.17,0.015,0.233,0,1,1
113,0.168,0.171,0.0,0.233,0,1,1
114,0.168,0.17,0.011,0.245,0,1,1
115,0.168,0.171,0.014,0.26,0,1,1
116,0.167,0.172,0.596,0.856,0,1,1
117,0.168,0.172,0.001,0.854,0,1,1
118,0.167,0.173,0.022,0.876,0,1,0
119,0.168,0.172,0.021,0.904,0,1,0
120,0.168,0.172,0.001,0.001,0,0,0
121,0.168,0.173,0.002,0.003,0,0,0
122,0.168,0.172,0.002,0.006,0,0,0
123,0.168,0.172,0.004,0.009,0,0,0
124,0.168,0.173,0.009,0.018,0,0,0
125,0.168,0.173,0.01,0.029,0,0,0
126,0.168,0.172,0.006,0.035,0,0,0
127,0.168,0.173,0.008,0.043,0,0,1
128,0.168,0.172,0.016,0.059,0,0,1
129,0.168,0.173,0.005,0.064,0,0,1
130,0.168,0.172,0.003,0.068,0,0,1
131,0.169,0.172,0.003,0.071,0,0,1
132,0.168,0.171,0.002,0.073,0,0,1
133,0.169,0.17,0.006,0.079,0,0,1
134,0.168,0.17,0.001,0.08,0,0,1
135,0.169,0.17,0.003,0.084,0,0,1
136,0.168,0.171,0.011,0.094,0,0,1
137,0.169,0.171,0.015,0.11,0,0,1
138,0.169,0.171,0.012,0.121,0,0,1
139,0.169,0.171,0.003,0.124,0,0,1
140,0.169,0.172,0.391,0.519,0,0,1
141,0.169,0.175,0.397,0.914,0,0,1
142,0.168,0.175,0.006,0.919,0,0,0
143,0.168,0.174,0.004,0.929,0,0,0
144,0.169,0.175,0.002,0.002,0,0,0
145,0.168,0.175,0.003,0.004,0,0,0
146,0.169,0.174,0.002,0.007,0,0,0
147,0.168,0.175,0.001,0.008,0,0,0
148,0.168,0.174,0.0,0.008,0,0,0
149,0.169,0.176,0.104,0.111,0,0,0
150,0.168,0.176,0.002,0.114,0,0,0
151,0.169,0.175,0.003,0.117,0,0,1
152,0.168,0.178,0.1,0.216,0,0,1
153,0.17,0.177,0.001,0.218,0,0,1
154,0.169,0.176,0.102,0.322,0,0,1
155,0.169,0.174,0.003,0.323,0,0,1
156,0.169,0.174,0.001,0.324,0,0,1
157,0.17,0.175,0.003,0.329,0,0,1
158,0.171,0.175,0.1,0.427,0,0,1
159,0.17,0.174,0.004,0.43,0,0,1
160,0.17,0.17,0.0,0.434,0,0,1
161,0.172,0.173,0.101,0.537,0,0,1
162,0.171,0.172,0.102,0.638,0,0,1
163,0.172,0.177,0.183,0.82,0,0,1
164,0.172,0.177,0.001,0.823,0,0,1
165,0.171,0.177,0.101,0.923,0,0,1
166,0.171,0.178,0.102,1.022,0,0,0
167,0.171,0.181,0.182,1.209,0,0,0
168,0.171,0.18,0.001,0.001,1,0,0
169,0.171,0.18,0.002,0.003,1,0,0
170,0.172,0.18,0.002,0.005,1,0,0
171,0.171,0.18,0.002,0.007,1,0,0
172,0.171,0.182,0.053,0.06,1,0,0
173,0.172,0.182,0.0,0.06,1,0,0
174,0.172,0.182,0.0,0.06,1,0,0
175,0.171,0.182,0.002,0.062,1,0,1
176,0.172,0.186,0.164,0.226,1,0,1
177,0.173,0.19,0.132,0.358,1,0,1
178,0.175,0.185,0.095,0.451,1,0,1
179,0.174,0.187,0.164,0.619,1,0,1
180,0.174,0.189,0.195,0.815,1,0,1
181,0.177,0.191,0.094,0.906,1,0,1
182,0.177,0.192,0.166,1.068,1,0,1
183,0.177,0.188,0.054,1.125,1,0,1
184,0.179,0.186,0.165,1.292,1,0,1
185,0.181,0.181,0.051,1.336,1,0,1
186,0.182,0.177,0.002,1.35,1,0,1
187,0.184,0.18,0.132,1.472,1,0,1
188,0.183,0.183,0.131,1.599,1,0,1
189,0.183,0.186,0.133,1.739,1,0,1
190,0.182,0.19,0.166,1.906,1,0,0
191,0.182,0.191,0.052,1.957,1,0,0
192,0.182,0.193,0.103,0.104,1,0,0
193,0.182,0.193,0.002,0.105,1,0,0
194,0.183,0.193,0.001,0.107,1,0,0
195,0.183,0.193,0.002,0.108,1,0,0
196,0.183,0.194,0.056,0.165,1,0,0
197,0.184,0.195,0.001,0.166,1,0,0
198,0.184,0.195,0.0,0.167,1,0,0
199,0.183,0.194,0.0,0.166,1,0,1
200,0.183,0.194,0.056,0.224,1,0,1
201,0.184,0.194,0.102,0.326,1,0,1
202,0.185,0.196,0.178,0.502,1,0,1
203,0.186,0.19,0.102,0.607,1,0,1
204,0.187,0.187,0.102,0.709,1,0,1
205,0.188,0.191,0.178,0.881,1,0,1
206,0.189,0.185,0.056,0.945,1,0,1
207,0.191,0.182,0.177,1.122,1,0,1
208,0.19,0.184,0.144,1.258,1,0,1
209,0.192,0.185,0.102,1.36,1,0,1
210,0.192,0.18,0.002,1.372,1,0,1
211,0.191,0.177,0.102,1.469,1,0,1
212,0.192,0.18,0.103,1.566,1,0,1
213,0.192,0.183,0.102,1.667,1,0,1
214,0.192,0.184,0.058,1.728,1,0,0
215,0.192,0.186,0.058,1.792,1,0,0
216,0.192,0.185,0.0,0.0,1,0,0
217,0.193,0.187,0.052,0.053,1,0,0
218,0.192,0.187,0.001,0.053,1,0,0
219,0.192,0.187,0.001,0.055,1,0,0
220,0.192,0.188,0.0,0.054,1,0,0
221,0.193,0.188,0.001,0.056,1,0,0
222,0.192,0.187,0.001,0.057,1,0,0
223,0.192,0.188,0.001,0.058,1,0,1
224,0.191,0.189,0.13,0.188,1,0,1
225,0.189,0.189,0.093,0.28,1,0,1
226,0.189,0.183,0.001,0.283,1,0,1
227,0.189,0.183,0.163,0.446,1,0,1
228,0.189,0.187,0.192,0.635,1,0,1
229,0.188,0.19,0.163,0.803,1,0,1
230,0.19,0.193,0.219,1.02,1,0,1
231,0.191,0.188,0.052,1.073,1,0,1
232,0.191,0.18,0.13,1.197,1,0,1
233,0.192,0.18,0.129,1.332,1,0,1
234,0.193,0.172,0.001,1.329,1,0,1
235,0.192,0.172,0.052,1.388,1,0,1
236,0.192,0.181,0.191,1.569,1,0,1
237,0.193,0.184,0.13,1.702,1,0,1
238,0.193,0.189,0.163,1.865,1,0,0
239,0.192,0.193,0.13,2.003,1,0,0
