time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
68,0.965,0.267,3.448,0.751,0,0,1
69,0.97,0.099,3.559,0.751,0,0,1
70,0.965,0.027,3.587,0.746,0,0,0
71,0.964,0.156,3.743,0.75,0,0,0
72,0.97,0.112,0.113,0.752,0,1,0
73,0.968,0.11,0.222,0.748,0,1,0
74,0.968,0.141,0.363,0.753,0,1,0
75,0.97,0.003,0.368,0.746,0,1,0
76,0.97,0.023,0.392,0.747,0,1,0
77,0.968,0.003,0.392,0.753,0,1,0
78,0.972,0.116,0.512,0.746,0,1,0
79,0.97,0.038,0.545,0.748,0,1,1
80,0.966,0.042,0.59,0.745,0,1,1
81,0.967,0.129,0.717,0.751,0,1,1
82,0.968,0.124,0.84,0.75,0,1,1
83,0.966,0.083,0.928,0.751,0,1,1
84,0.972,0.113,1.041,0.751,0,1,1
85,0.969,0.036,1.075,0.752,0,1,1
86,0.965,0.025,1.106,0.752,0,1,1
87,0.966,0.035,1.136,0.749,0,1,1
88,0.974,2.048,3.166,0.751,0,1,1
89,0.978,0.152,3.349,0.747,0,1,1
90,0.974,0.04,3.359,0.746,0,1,1
91,0.977,0.138,3.517,0.75,0,1,1
92,0.964,0.095,3.595,0.748,0,1,1
93,0.97,0.089,3.678,0.747,0,1,1
94,0.97,0.047,3.758,0.754,0,1,0
95,0.969,0.055,3.78,0.755,0,1,0
96,0.97,0.13,0.13,0.756,0,1,0
97,0.97,0.077,0.208,0.751,0,1,0
98,0.969,0.122,0.33,0.756,0,1,0
99,0.97,0.136,0.466,0.752,0,1,0
100,0.972,0.104,0.57,0.755,0,1,0
101,0.967,0.105,0.672,0.755,0,1,0
102,0.97,0.12,0.796,0.749,0,1,0
103,0.967,0.114,0.91,0.749,0,1,1
104,0.975,1.797,2.705,0.755,0,1,1
105,0.973,0.076,2.784,0.753,0,1,1
106,0.966,0.007,2.788,0.759,0,1,1
107,0.97,0.057,2.839,0.753,0,1,1
108,0.971,0.117,2.949,0.759,0,1,1
109,0.965,0.028,2.996,0.758,0,1,1
110,0.969,0.115,3.094,0.757,0,1,1
111,0.967,0.129,3.245,0.749,0,1,1
112,0.965,0.03,3.274,0.747,0,1,1
113,0.972,0.079,3.326,0.748,0,1,1
114,0.971,0.106,3.462,0.749,0,1,1
115,0.964,0.084,3.517,0.746,0,1,1
116,0.964,0.038,3.587,0.751,0,1,1
117,0.971,0.105,3.682,0.75,0,1,1
118,0.971,0.022,3.713,0.752,0,1,0
119,0.966,0.121,3.802,0.75,0,1,0
120,0.965,0.287,0.285,0.747,0,0,0
121,0.969,0.165,0.451,0.752,0,0,0
122,0.968,0.019,0.471,0.751,0,0,0
123,0.968,0.131,0.605,0.752,0,0,0
124,0.97,0.177,0.776,0.747,0,0,0
125,0.964,0.12,0.896,0.752,0,0,0
126,0.966,0.276,1.176,0.75,0,0,0
127,0.966,0.142,1.311,0.75,0,0,1
128,0.97,0.107,1.427,0.75,0,0,1
129,0.97,0.214,1.636,0.748,0,0,1
130,0.97,0.168,1.805,0.748,0,0,1
131,0.97,0.284,2.08,0.75,0,0,1
132,0.966,0.139,2.23,0.752,0,0,1
133,0.968,0.122,2.352,0.752,0,0,1
134,0.968,0.178,2.537,0.75,0,0,1
135,0.97,0.072,2.606,0.746,0,0,1
136,0.972,0.035,2.632,0.75,0,0,1
137,0.965,0.318,2.943,0.748,0,0,1
138,0.964,0.08,3.017,0.748,0,0,1
139,0.971,0.021,3.059,0.747,0,0,1
140,0.966,0.147,3.213,0.747,0,0,1
141,0.965,0.279,3.495,0.747,0,0,1
142,0.963,0.047,3.544,0.75,0,0,0
143,0.969,0.201,3.744,0.751,0,0,0
144,0.962,0.013,0.013,0.749,0,0,0
145,0.968,0.047,0.06,0.75,0,0,0
146,0.972,0.044,0.105,0.747,0,0,0
147,0.971,0.019,0.124,0.752,0,0,0
148,0.971,0.031,0.155,0.747,0,0,0
149,0.972,0.018,0.174,0.749,0,0,0
150,0.965,0.065,0.239,0.747,0,0,0
151,0.968,0.008,0.246,0.745,0,0,1
152,0.971,0.009,0.255,0.751,0,0,1
153,0.97,0.001,0.256,0.749,0,0,1
154,0.969,0.044,0.302,0.753,0,0,1
155,0.979,0.835,1.136,0.747,0,0,1
156,0.98,0.061,1.204,0.749,0,0,1
157,0.975,0.028,1.227,0.752,0,0,1
158,0.978,0.061,1.288,0.751,0,0,1
159,0.986,0.836,2.118,0.75,0,0,1
160,0.986,0.833,2.957,0.748,0,0,1
161,0.987,0.009,2.984,0.752,0,0,1
162,1.002,0.843,3.802,0.75,0,0,1
163,0.993,0.007,3.812,0.749,0,0,1
164,0.993,0.056,3.888,0.755,0,0,1
165,0.991,0.054,3.921,0.752,0,0,1
166,0.986,0.041,3.971,0.752,0,0,0
167,0.991,0.035,3.993,0.756,0,0,0
168,1.0,0.452,0.456,0.753,1,0,0
169,0.995,0.006,0.462,0.755,1,0,0
170,0.994,0.034,0.494,0.75,1,0,0
171,0.998,0.023,0.518,0.755,1,0,0
172,0.997,0.023,0.542,0.752,1,0,0
173,1.001,0.017,0.556,0.75,1,0,0
174,0.997,0.035,0.595,0.754,1,0,0
175,0.999,0.037,0.629,0.749,1,0,1
176,0.995,0.005,0.637,0.754,1,0,1
177,1.003,0.008,0.641,0.746,1,0,1
178,1.0,0.018,0.663,0.748,1,0,1
179,0.999,0.035,0.695,0.748,1,0,1
180,0.994,0.018,0.714,0.75,1,0,1
181,1.0,0.032,0.745,0.749,1,0,1
182,1.001,0.452,1.201,0.747,1,0,1
183,1.0,0.018,1.216,0.746,1,0,1
184,1.014,0.456,1.677,0.747,1,0,1
185,1.007,0.009,1.678,0.749,1,0,1
186,1.009,0.024,1.713,0.747,1,0,1
187,1.007,0.825,2.531,0.75,1,0,1
188,1.013,0.454,2.974,0.755,1,0,1
189,1.023,0.455,3.436,0.756,1,0,1
190,1.02,0.455,3.902,0.762,1,0,0
191,1.021,0.454,4.336,0.765,1,0,0
192,1.024,0.159,0.159,0.767,1,0,0
193,1.031,0.159,0.318,0.766,1,0,0
194,1.031,0.005,0.326,0.764,1,0,0
195,1.037,0.012,0.338,0.767,1,0,0
196,1.032,0.009,0.345,0.765,1,0,0
197,1.039,0.29,0.637,0.762,1,0,0
198,1.047,0.004,0.639,0.766,1,0,0
199,1.044,0.159,0.801,0.764,1,0,1
200,1.056,0.159,0.96,0.768,1,0,1
201,1.062,0.404,1.365,0.764,1,0,1
202,1.063,0.159,1.518,0.77,1,0,1
203,1.046,0.001,1.517,0.773,1,0,1
204,1.065,0.506,2.026,0.771,1,0,1
205,1.08,0.506,2.533,0.771,1,0,1
206,1.078,0.008,2.54,0.771,1,0,1
207,1.085,0.505,3.05,0.779,1,0,1
208,1.084,0.598,3.64,0.786,1,0,1
209,1.091,0.404,4.041,0.791,1,0,1
210,1.081,0.29,4.334,0.799,1,0,1
211,1.097,0.684,5.033,0.808,1,0,1
212,1.092,0.685,5.707,0.817,1,0,1
213,1.065,0.289,5.973,0.829,1,0,1
214,1.077,0.682,6.703,0.842,1,0,0
215,1.035,0.001,6.662,0.847,1,0,0
216,1.039,0.242,0.24,0.857,1,0,0
217,1.024,0.003,0.244,0.863,1,0,0
218,1.017,0.003,0.247,0.861,1,0,0
219,1.019,0.009,0.256,0.869,1,0,0
220,1.021,0.133,0.39,0.869,1,0,0
221,1.023,0.01,0.398,0.864,1,0,0
222,1.019,0.002,0.404,0.868,1,0,0
223,1.029,0.133,0.534,0.865,1,0,1
224,1.028,0.133,0.668,0.861,1,0,1
225,1.057,0.637,1.31,0.811,1,0,1
226,1.052,0.421,1.719,0.8,1,0,1
227,1.071,0.572,2.291,0.803,1,0,1
228,1.062,0.243,2.537,0.812,1,0,1
229,1.055,0.336,2.887,0.821,1,0,1
230,1.055,0.336,3.212,0.821,1,0,1
231,1.055,0.501,3.704,0.813,1,0,1
232,1.041,0.133,3.839,0.802,1,0,1
233,1.039,0.337,4.198,0.811,1,0,1
234,1.048,0.42,4.622,0.806,1,0,1
235,1.062,0.498,5.095,0.82,1,0,1
236,1.111,1.078,6.205,0.831,1,0,1
237,1.114,0.817,6.983,0.844,1,0,1
238,1.126,0.764,7.73,0.86,1,0,0
239,1.084,0.241,7.981,0.867,1,0,0
