time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
45,0.128,0.178,0.039,0.827,0,0,1
46,0.128,0.178,0.049,0.878,0,0,0
47,0.129,0.178,0.028,0.906,0,0,0
48,0.129,0.178,0.003,0.003,0,0,0
49,0.129,0.178,0.023,0.026,0,0,0
50,0.129,0.179,0.008,0.034,0,0,0
51,0.129,0.177,0.032,0.066,0,0,0
52,0.129,0.177,0.002,0.067,0,0,0
53,0.129,0.177,0.018,0.085,0,0,0
54,0.129,0.178,0.036,0.123,0,0,0
55,0.128,0.178,0.003,0.125,0,0,1
56,0.128,0.178,0.041,0.166,0,0,1
57,0.128,0.178,0.254,0.419,0,0,1
58,0.128,0.178,0.029,0.451,0,0,1
59,0.128,0.178,0.041,0.493,0,0,1
60,0.129,0.178,0.007,0.497,0,0,1
61,0.129,0.179,0.04,0.535,0,0,1
62,0.129,0.178,0.042,0.579,0,0,1
63,0.129,0.178,0.003,0.585,0,0,1
64,0.129,0.179,0.025,0.609,0,0,1
65,0.129,0.178,0.21,0.816,0,0,1
66,0.128,0.179,0.008,0.824,0,0,1
67,0.128,0.177,0.004,0.833,0,0,1
68,0.128,0.179,0.047,0.88,0,0,1
69,0.129,0.177,0.02,0.896,0,0,1
70,0.128,0.179,0.001,0.899,0,0,0
71,0.129,0.177,0.015,0.917,0,0,0
72,0.129,0.179,0.073,0.074,0,1,0
73,0.129,0.177,0.036,0.11,0,1,0
74,0.129,0.178,0.018,0.128,0,1,0
75,0.129,0.179,0.085,0.213,0,1,0
76,0.129,0.178,0.013,0.226,0,1,0
77,0.128,0.178,0.007,0.234,0,1,0
78,0.129,0.178,0.059,0.293,0,1,0
79,0.128,0.177,0.079,0.371,0,1,1
80,0.128,0.177,0.022,0.392,0,1,1
81,0.129,0.178,0.065,0.456,0,1,1
82,0.128,0.179,0.057,0.515,0,1,1
83,0.128,0.179,0.066,0.579,0,1,1
84,0.128,0.178,0.011,0.592,0,1,1
85,0.128,0.178,0.006,0.601,0,1,1
86,0.128,0.178,0.016,0.614,0,1,1
87,0.129,0.177,0.014,0.627,0,1,1
88,0.128,0.179,0.032,0.659,0,1,1
89,0.129,0.177,0.026,0.691,0,1,1
90,0.128,0.178,0.059,0.744,0,1,1
91,0.128,0.177,0.043,0.788,0,1,1
92,0.129,0.178,0.014,0.8,0,1,1
93,0.128,0.177,0.026,0.83,0,1,1
94,0.128,0.178,0.003,0.831,0,1,0
95,0.129,0.179,0.073,0.905,0,1,0
96,0.128,0.179,0.156,0.156,0,1,0
97,0.128,0.178,0.007,0.164,0,1,0
98,0.128,0.178,0.004,0.168,0,1,0
99,0.129,0.179,0.009,0.178,0,1,0
100,0.129,0.179,0.026,0.203,0,1,0
101,0.129,0.179,0.02,0.224,0,1,0
102,0.129,0.178,0.015,0.24,0,1,0
103,0.129,0.178,0.009,0.249,0,1,1
104,0.128,0.179,0.155,0.405,0,1,1
105,0.128,0.178,0.022,0.427,0,1,1
106,0.128,0.179,0.019,0.446,0,1,1
107,0.128,0.178,0.019,0.462,0,1,1
108,0.129,0.178,0.006,0.473,0,1,1
109,0.129,0.178,0.156,0.627,0,1,1
110,0.129,0.178,0.006,0.632,0,1,1
111,0.129,0.178,0.02,0.652,0,1,1
112,0.129,0.179,0.154,0.804,0,1,1
113,0.128,0.178,0.027,0.837,0,1,1
114,0.129,0.177,0.029,0.863,0,1,1
115,0.128,0.177,0.012,0.874,0,1,1
116,0.129,0.177,0.005,0.883,0,1,1
117,0.129,0.177,0.012,0.887,0,1,1
118,0.128,0.177,0.013,0.903,0,1,0
119,0.129,0.179,0.017,0.919,0,1,0
120,0.128,0.179,0.006,0.006,0,0,0
121,0.128,0.178,0.009,0.016,0,0,0
122,0.128,0.177,0.006,0.022,0,0,0
123,0.129,0.178,0.005,0.026,0,0,0
124,0.128,0.177,0.0,0.026,0,0,0
125,0.129,0.179,0.009,0.035,0,0,0
126,0.129,0.178,0.002,0.038,0,0,0
127,0.129,0.179,0.002,0.04,0,0,1
128,0.128,0.179,0.008,0.047,0,0,1
129,0.128,0.177,0.008,0.055,0,0,1
130,0.128,0.179,0.05,0.106,0,0,1
131,0.128,0.179,0.049,0.155,0,0,1
132,0.129,0.179,0.046,0.202,0,0,1
133,0.129,0.18,0.047,0.248,0,0,1
134,0.129,0.179,0.049,0.299,0,0,1
135,0.128,0.179,0.005,0.302,0,0,1
136,0.129,0.179,0.051,0.353,0,0,1
137,0.129,0.179,0.157,0.511,0,0,1
138,0.128,0.18,0.004,0.513,0,0,1
139,0.129,0.179,0.125,0.642,0,0,1
140,0.128,0.179,0.083,0.722,0,0,1
141,0.129,0.18,0.12,0.842,0,0,1
142,0.128,0.179,0.092,0.933,0,0,0
143,0.13,0.181,0.049,0.989,0,0,0
144,0.129,0.18,0.024,0.023,0,0,0
145,0.129,0.18,0.001,0.025,0,0,0
146,0.129,0.18,0.001,0.027,0,0,0
147,0.129,0.18,0.004,0.031,0,0,0
148,0.129,0.18,0.002,0.032,0,0,0
149,0.128,0.18,0.002,0.035,0,0,0
150,0.129,0.181,0.004,0.039,0,0,0
151,0.129,0.18,0.004,0.043,0,0,1
152,0.128,0.18,0.064,0.108,0,0,1
153,0.129,0.181,0.044,0.152,0,0,1
154,0.129,0.182,0.082,0.235,0,0,1
155,0.128,0.181,0.045,0.28,0,0,1
156,0.128,0.181,0.023,0.304,0,0,1
157,0.13,0.181,0.023,0.326,0,0,1
158,0.129,0.181,0.066,0.393,0,0,1
159,0.13,0.181,0.082,0.473,0,0,1
160,0.129,0.182,0.023,0.498,0,0,1
161,0.129,0.182,0.066,0.565,0,0,1
162,0.13,0.182,0.043,0.607,0,0,1
163,0.129,0.182,0.117,0.721,0,0,1
164,0.129,0.183,0.117,0.841,0,0,1
165,0.129,0.183,0.082,0.923,0,0,1
166,0.13,0.184,0.063,0.983,0,0,0
167,0.13,0.186,0.102,1.093,0,0,0
168,0.13,0.185,0.064,0.063,1,0,0
169,0.13,0.185,0.003,0.066,1,0,0
170,0.13,0.185,0.003,0.069,1,0,0
171,0.129,0.186,0.001,0.069,1,0,0
172,0.129,0.186,0.003,0.073,1,0,0
173,0.129,0.186,0.041,0.114,1,0,0
174,0.13,0.186,0.017,0.131,1,0,0
175,0.13,0.186,0.027,0.158,1,0,1
176,0.131,0.187,0.064,0.223,1,0,1
177,0.131,0.186,0.084,0.307,1,0,1
178,0.13,0.186,0.064,0.369,1,0,1
179,0.13,0.187,0.053,0.422,1,0,1
180,0.13,0.186,0.064,0.485,1,0,1
181,0.131,0.188,0.063,0.553,1,0,1
182,0.132,0.187,0.074,0.626,1,0,1
183,0.131,0.185,0.029,0.652,1,0,1
184,0.131,0.186,0.052,0.707,1,0,1
185,0.132,0.186,0.075,0.785,1,0,1
186,0.133,0.184,0.063,0.846,1,0,1
187,0.133,0.183,0.028,0.875,1,0,1
188,0.132,0.185,0.092,0.96,1,0,1
189,0.132,0.185,0.072,1.037,1,0,1
190,0.132,0.187,0.112,1.15,1,0,0
191,0.132,0.187,0.091,1.234,1,0,0
192,0.132,0.189,0.056,0.055,1,0,0
193,0.132,0.19,0.015,0.07,1,0,0
194,0.132,0.189,0.0,0.07,1,0,0
195,0.132,0.189,0.001,0.072,1,0,0
196,0.132,0.189,0.015,0.088,1,0,0
197,0.133,0.189,0.001,0.089,1,0,0
198,0.132,0.188,0.009,0.097,1,0,0
199,0.132,0.19,0.034,0.132,1,0,1
200,0.133,0.19,0.051,0.183,1,0,1
201,0.134,0.189,0.056,0.238,1,0,1
202,0.133,0.192,0.122,0.36,1,0,1
203,0.133,0.193,0.1,0.462,1,0,1
204,0.134,0.192,0.078,0.54,1,0,1
205,0.134,0.194,0.094,0.636,1,0,1
206,0.134,0.194,0.119,0.751,1,0,1
207,0.135,0.195,0.135,0.89,1,0,1
208,0.137,0.196,0.124,1.016,1,0,1
209,0.137,0.194,0.107,1.116,1,0,1
210,0.137,0.192,0.082,1.206,1,0,1
211,0.137,0.192,0.115,1.313,1,0,1
212,0.138,0.193,0.115,1.436,1,0,1
213,0.139,0.192,0.134,1.564,1,0,1
214,0.139,0.193,0.157,1.718,1,0,0
215,0.141,0.194,0.115,1.836,1,0,0
216,0.14,0.19,0.083,0.083,1,0,0
217,0.141,0.191,0.037,0.121,1,0,0
218,0.14,0.191,0.014,0.135,1,0,0
219,0.141,0.19,0.008,0.144,1,0,0
220,0.141,0.191,0.008,0.152,1,0,0
221,0.14,0.189,0.001,0.153,1,0,0
222,0.141,0.189,0.007,0.16,1,0,0
223,0.14,0.191,0.036,0.196,1,0,1
224,0.142,0.193,0.104,0.301,1,0,1
225,0.138,0.192,0.094,0.395,1,0,1
226,0.136,0.192,0.122,0.516,1,0,1
227,0.135,0.191,0.097,0.612,1,0,1
228,0.135,0.193,0.104,0.714,1,0,1
229,0.136,0.194,0.118,0.831,1,0,1
230,0.137,0.194,0.079,0.918,1,0,1
231,0.137,0.191,0.093,1.007,1,0,1
232,0.138,0.191,0.093,1.099,1,0,1
233,0.137,0.192,0.101,1.198,1,0,1
234,0.137,0.19,0.079,1.288,1,0,1
235,0.138,0.19,0.086,1.366,1,0,1
236,0.138,0.194,0.16,1.528,1,0,1
237,0.139,0.193,0.159,1.695,1,0,1
238,0.14,0.195,0.154,1.848,1,0,0
239,0.141,0.195,0.157,2.005,1,0,0
