time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
113,2.676,0.468,9.942,2.019,0,1,1
114,2.656,0.2,10.151,2.033,0,1,1
115,2.669,0.296,10.415,2.022,0,1,1
116,2.67,0.279,10.704,2.03,0,1,1
117,2.669,0.338,11.116,2.023,0,1,1
118,2.673,0.098,11.179,2.033,0,1,0
119,2.654,0.007,11.16,2.016,0,1,0
120,2.658,0.132,0.132,2.031,0,0,0
121,2.664,0.127,0.26,2.024,0,0,0
122,2.667,0.041,0.3,2.026,0,0,0
123,2.673,0.105,0.404,2.017,0,0,0
124,2.666,0.01,0.414,2.03,0,0,0
125,2.65,0.03,0.445,2.033,0,0,0
126,2.662,0.154,0.6,2.034,0,0,0
127,2.671,0.153,0.753,2.015,0,0,1
128,2.675,0.025,0.778,2.029,0,0,1
129,2.633,0.081,0.859,2.038,0,0,1
130,2.637,0.181,1.039,2.021,0,0,1
131,2.65,0.18,1.219,2.036,0,0,1
132,2.666,2.007,3.208,2.03,0,0,1
133,2.667,0.099,3.319,2.03,0,0,1
134,2.675,0.123,3.443,2.028,0,0,1
135,2.641,0.043,3.487,2.025,0,0,1
136,2.659,2.007,5.513,2.029,0,0,1
137,2.68,2.007,7.475,2.025,0,0,1
138,2.689,0.005,7.501,2.039,0,0,1
139,2.668,0.08,7.58,2.031,0,0,1
140,2.675,2.014,9.647,2.039,0,0,1
141,2.682,0.053,9.683,2.038,0,0,1
142,2.7,2.002,11.614,2.036,0,0,0
143,2.697,0.132,11.783,2.037,0,0,0
144,2.703,0.216,0.217,2.044,0,0,0
145,2.708,0.062,0.281,2.03,0,0,0
146,2.692,0.043,0.322,2.037,0,0,0
147,2.684,0.123,0.448,2.036,0,0,0
148,2.698,0.09,0.537,2.047,0,0,0
149,2.695,0.103,0.642,2.031,0,0,0
150,2.685,0.018,0.659,2.034,0,0,0
151,2.7,0.171,0.828,2.035,0,0,1
152,2.688,0.255,1.084,2.04,0,0,1
153,2.689,2.861,3.929,2.052,0,0,1
154,2.677,0.204,4.129,2.05,0,0,1
155,2.682,0.048,4.173,2.039,0,0,1
156,2.683,0.23,4.431,2.042,0,0,1
157,2.692,0.041,4.45,2.051,0,0,1
158,2.693,0.106,4.544,2.043,0,0,1
159,2.691,0.09,4.637,2.054,0,0,1
160,2.703,2.861,7.546,2.054,0,0,1
161,2.705,0.159,7.643,2.049,0,0,1
162,2.68,0.197,7.865,2.046,0,0,1
163,2.688,0.207,8.087,2.05,0,0,1
164,2.692,2.883,10.96,2.054,0,0,1
165,2.699,0.072,10.987,2.055,0,0,1
166,2.692,0.227,11.2,2.057,0,0,0
167,2.696,0.256,11.541,2.048,0,0,0
168,2.701,0.015,0.015,2.049,1,0,0
169,2.693,0.002,0.017,2.045,1,0,0
170,2.699,0.078,0.095,2.055,1,0,0
171,2.69,0.024,0.119,2.04,1,0,0
172,2.686,0.042,0.162,2.046,1,0,0
173,2.708,0.008,0.17,2.039,1,0,0
174,2.71,0.065,0.236,2.058,1,0,0
175,2.692,0.079,0.315,2.052,1,0,1
176,2.688,0.047,0.361,2.061,1,0,1
177,2.675,0.023,0.385,2.055,1,0,1
178,2.694,0.877,1.256,2.053,1,0,1
179,2.693,0.053,1.31,2.044,1,0,1
180,2.709,0.057,1.365,2.053,1,0,1
181,2.704,0.056,1.428,2.059,1,0,1
182,2.673,0.028,1.457,2.05,1,0,1
183,2.713,2.262,3.737,2.056,1,0,1
184,2.722,0.014,3.72,2.049,1,0,1
185,2.739,0.876,4.627,2.066,1,0,1
186,2.774,2.266,6.895,2.058,1,0,1
187,2.791,1.617,8.454,2.051,1,0,1
188,2.819,0.881,9.376,2.059,1,0,1
189,2.839,2.258,11.597,2.068,1,0,1
190,2.846,1.611,13.269,2.057,1,0,0
191,2.859,0.055,13.31,2.055,1,0,0
192,2.869,0.548,0.549,2.058,1,0,0
193,2.865,0.027,0.572,2.065,1,0,0
194,2.849,0.297,0.869,2.081,1,0,0
195,2.869,0.298,1.17,2.068,1,0,0
196,2.839,0.019,1.182,2.075,1,0,0
197,2.839,0.02,1.199,2.081,1,0,0
198,2.866,0.546,1.756,2.077,1,0,0
199,2.885,0.772,2.511,2.089,1,0,1
200,2.908,0.297,2.824,2.094,1,0,1
201,2.888,0.548,3.374,2.09,1,0,1
202,2.938,1.629,5.006,2.098,1,0,1
203,2.96,1.477,6.485,2.123,1,0,1
204,3.007,1.478,7.98,2.13,1,0,1
205,2.995,0.968,8.9,2.134,1,0,1
206,2.983,1.488,10.379,2.155,1,0,1
207,2.934,1.153,11.564,2.175,1,0,1
208,2.944,1.149,12.665,2.174,1,0,1
209,2.985,2.051,14.712,2.196,1,0,1
210,2.963,0.767,15.604,2.213,1,0,1
211,2.935,1.479,16.952,2.23,1,0,1
212,2.901,1.475,18.486,2.248,1,0,1
213,2.926,1.911,20.359,2.275,1,0,1
214,2.916,1.921,22.41,2.288,1,0,0
215,2.874,1.146,23.608,2.287,1,0,0
216,2.827,0.292,0.292,2.305,1,0,0
217,2.79,0.015,0.307,2.303,1,0,0
218,2.785,0.003,0.309,2.298,1,0,0
219,2.8,0.538,0.846,2.292,1,0,0
220,2.807,0.008,0.856,2.299,1,0,0
221,2.797,0.012,0.87,2.311,1,0,0
222,2.823,0.29,1.164,2.306,1,0,0
223,2.881,1.129,2.289,2.285,1,0,1
224,2.943,1.459,3.745,2.296,1,0,1
225,2.922,0.948,4.676,2.18,1,0,1
226,2.852,0.75,5.442,2.156,1,0,1
227,2.864,1.298,6.736,2.138,1,0,1
228,2.902,1.452,8.247,2.145,1,0,1
229,2.933,1.134,9.362,2.181,1,0,1
230,2.876,1.132,10.429,2.188,1,0,1
231,2.858,1.302,11.763,2.195,1,0,1
232,2.911,1.75,13.525,2.173,1,0,1
233,2.971,1.305,14.839,2.162,1,0,1
234,2.928,0.945,15.706,2.191,1,0,1
235,2.815,0.295,16.091,2.189,1,0,1
236,2.864,2.008,18.071,2.216,1,0,1
237,2.93,1.598,19.628,2.225,1,0,1
238,2.975,2.711,22.354,2.229,1,0,0
239,2.983,1.611,23.9,2.268,1,0,0
