time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
213,1.633,1.368,10.985,0.931,1,0,1
214,1.644,1.064,12.008,0.935,1,0,0
215,1.611,0.81,12.846,0.939,1,0,0
216,1.604,0.63,0.636,0.949,1,0,0
217,1.601,0.312,0.942,0.952,1,0,0
218,1.603,0.121,1.068,0.945,1,0,0
219,1.6,0.064,1.126,0.947,1,0,0
220,1.59,0.063,1.191,0.951,1,0,0
221,1.589,0.12,1.316,0.953,1,0,0
222,1.594,0.173,1.49,0.951,1,0,0
223,1.608,0.394,1.884,0.955,1,0,1
224,1.61,0.536,2.405,0.949,1,0,1
225,1.589,0.431,2.837,0.925,1,0,1
226,1.612,0.908,3.76,0.915,1,0,1
227,1.617,0.805,4.564,0.91,1,0,1
228,1.606,0.572,5.129,0.906,1,0,1
229,1.613,0.805,5.946,0.915,1,0,1
230,1.62,0.78,6.703,0.92,1,0,1
231,1.609,0.63,7.386,0.91,1,0,1
232,1.599,0.603,7.949,0.914,1,0,1
233,1.581,0.433,8.347,0.908,1,0,1
234,1.594,0.57,8.945,0.912,1,0,1
235,1.591,0.501,9.501,0.922,1,0,1
236,1.603,1.058,10.488,0.919,1,0,1
237,1.618,0.984,11.526,0.923,1,0,1
238,1.633,1.228,12.749,0.932,1,0,0
239,1.636,1.267,14.061,0.945,1,0,0
