time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
78,1.161,0.124,0.806,0.612,0,1,0
79,1.159,0.045,0.853,0.612,0,1,1
80,1.16,0.091,0.938,0.612,0,1,1
81,1.157,0.078,1.015,0.614,0,1,1
82,1.15,0.12,1.141,0.609,0,1,1
83,1.156,0.13,1.267,0.61,0,1,1
84,1.15,0.034,1.303,0.61,0,1,1
85,1.162,1.605,2.9,0.613,0,1,1
86,1.158,0.172,3.083,0.613,0,1,1
87,1.162,0.007,3.087,0.609,0,1,1
88,1.159,0.154,3.249,0.612,0,1,1
89,1.159,0.164,3.409,0.611,0,1,1
90,1.159,0.07,3.459,0.61,0,1,1
91,1.161,0.074,3.544,0.609,0,1,1
92,1.151,0.009,3.55,0.609,0,1,1
93,1.159,0.057,3.614,0.611,0,1,1
94,1.16,0.039,3.654,0.609,0,1,0
95,1.156,0.046,3.689,0.614,0,1,0
96,1.158,0.053,0.052,0.612,0,1,0
97,1.155,0.013,0.066,0.613,0,1,0
98,1.157,0.03,0.096,0.611,0,1,0
99,1.152,0.015,0.111,0.609,0,1,0
100,1.159,0.065,0.176,0.609,0,1,0
101,1.161,0.071,0.248,0.614,0,1,0
102,1.161,0.071,0.317,0.614,0,1,0
103,1.16,0.049,0.368,0.612,0,1,1
104,1.15,0.013,0.381,0.614,0,1,1
105,1.157,0.56,0.944,0.609,0,1,1
106,1.156,0.003,0.95,0.613,0,1,1
107,1.159,1.057,2.001,0.609,0,1,1
108,1.161,0.007,2.003,0.611,0,1,1
109,1.164,1.048,3.051,0.614,0,1,1
110,1.172,0.071,3.112,0.612,0,1,1
111,1.162,0.061,3.18,0.611,0,1,1
112,1.166,0.0,3.18,0.614,0,1,1
113,1.158,0.01,3.184,0.612,0,1,1
114,1.16,0.058,3.246,0.61,0,1,1
115,1.167,0.029,3.283,0.612,0,1,1
116,1.162,0.009,3.296,0.614,0,1,1
117,1.16,0.0,3.299,0.61,0,1,1
118,1.164,0.007,3.296,0.611,0,1,0
119,1.162,0.565,3.849,0.615,0,1,0
120,1.157,0.009,0.009,0.612,0,0,0
121,1.16,0.028,0.037,0.614,0,0,0
122,1.166,0.008,0.045,0.614,0,0,0
123,1.162,0.273,0.319,0.612,0,0,0
124,1.163,0.013,0.334,0.613,0,0,0
125,1.162,0.009,0.343,0.616,0,0,0
126,1.168,0.024,0.366,0.616,0,0,0
127,1.164,0.273,0.641,0.616,0,0,1
128,1.17,0.273,0.914,0.608,0,0,1
129,1.173,0.029,0.94,0.612,0,0,1
130,1.17,0.021,0.965,0.612,0,0,1
131,1.17,0.275,1.236,0.611,0,0,1
132,1.174,0.008,1.249,0.61,0,0,1
133,1.17,0.006,1.249,0.61,0,0,1
134,1.176,0.51,1.752,0.613,0,0,1
135,1.179,0.273,2.031,0.609,0,0,1
136,1.174,0.274,2.307,0.609,0,0,1
137,1.182,0.024,2.334,0.614,0,0,1
138,1.185,0.271,2.606,0.612,0,0,1
139,1.185,0.014,2.609,0.611,0,0,1
140,1.189,0.508,3.136,0.615,0,0,1
141,1.179,0.021,3.143,0.613,0,0,1
142,1.189,0.509,3.647,0.612,0,0,0
143,1.195,0.511,4.151,0.612,0,0,0
144,1.195,0.039,0.039,0.613,0,0,0
145,1.198,0.037,0.076,0.613,0,0,0
146,1.195,0.002,0.079,0.613,0,0,0
147,1.188,0.022,0.101,0.614,0,0,0
148,1.193,0.307,0.405,0.611,0,0,0
149,1.19,0.023,0.43,0.613,0,0,0
150,1.201,0.028,0.46,0.614,0,0,0
151,1.196,0.015,0.473,0.614,0,0,1
152,1.2,0.304,0.775,0.616,0,0,1
153,1.203,0.303,1.089,0.614,0,0,1
154,1.197,0.008,1.089,0.612,0,0,1
155,1.195,0.01,1.107,0.61,0,0,1
156,1.193,0.023,1.121,0.615,0,0,1
157,1.193,0.017,1.138,0.613,0,0,1
158,1.2,0.566,1.713,0.615,0,0,1
159,1.207,0.306,2.014,0.612,0,0,1
160,1.204,0.025,2.042,0.61,0,0,1
161,1.202,0.004,2.049,0.612,0,0,1
162,1.2,0.569,2.626,0.612,0,0,1
163,1.216,0.804,3.424,0.611,0,0,1
164,1.217,0.307,3.719,0.612,0,0,1
165,1.218,0.032,3.768,0.611,0,0,1
166,1.209,0.034,3.807,0.614,0,0,0
167,1.22,0.308,4.112,0.616,0,0,0
168,1.211,0.011,0.011,0.611,1,0,0
169,1.21,0.009,0.021,0.614,1,0,0
170,1.215,0.005,0.026,0.615,1,0,0
171,1.218,0.161,0.188,0.612,1,0,0
172,1.221,0.017,0.204,0.613,1,0,0
173,1.223,0.018,0.222,0.611,1,0,0
174,1.219,0.0,0.222,0.61,1,0,0
175,1.223,0.159,0.382,0.615,1,0,1
176,1.219,0.014,0.395,0.613,1,0,1
177,1.224,0.161,0.554,0.613,1,0,1
178,1.223,0.159,0.719,0.611,1,0,1
179,1.219,0.161,0.879,0.614,1,0,1
180,1.229,0.159,1.039,0.618,1,0,1
181,1.227,0.018,1.051,0.616,1,0,1
182,1.231,0.639,1.695,0.62,1,0,1
183,1.234,0.297,2.0,0.617,1,0,1
184,1.239,0.423,2.412,0.62,1,0,1
185,1.241,0.3,2.705,0.62,1,0,1
186,1.232,0.161,2.861,0.622,1,0,1
187,1.24,0.161,3.026,0.623,1,0,1
188,1.245,0.298,3.345,0.623,1,0,1
189,1.24,0.642,3.973,0.622,1,0,1
190,1.248,0.535,4.49,0.622,1,0,0
191,1.248,0.159,4.689,0.625,1,0,0
192,1.256,0.139,0.139,0.624,1,0,0
193,1.259,0.002,0.142,0.62,1,0,0
194,1.261,0.075,0.216,0.625,1,0,0
195,1.262,0.075,0.291,0.622,1,0,0
196,1.262,0.007,0.298,0.62,1,0,0
197,1.261,0.004,0.302,0.626,1,0,0
198,1.263,0.075,0.378,0.626,1,0,0
199,1.265,0.074,0.452,0.621,1,0,1
200,1.266,0.197,0.651,0.628,1,0,1
201,1.269,0.196,0.842,0.623,1,0,1
202,1.268,0.197,1.038,0.627,1,0,1
203,1.284,0.469,1.508,0.631,1,0,1
204,1.283,0.297,1.807,0.627,1,0,1
205,1.294,0.387,2.187,0.629,1,0,1
206,1.302,0.465,2.648,0.639,1,0,1
207,1.301,0.576,3.231,0.646,1,0,1
208,1.309,0.642,3.881,0.655,1,0,1
209,1.288,0.342,4.224,0.657,1,0,1
210,1.286,0.542,4.758,0.664,1,0,1
211,1.285,0.426,5.17,0.67,1,0,1
212,1.273,0.343,5.532,0.677,1,0,1
213,1.279,0.609,6.124,0.679,1,0,1
214,1.285,0.638,6.77,0.681,1,0,0
215,1.265,0.25,7.017,0.69,1,0,0
216,1.259,0.265,0.264,0.688,1,0,0
217,1.266,0.124,0.386,0.687,1,0,0
218,1.259,0.065,0.452,0.692,1,0,0
219,1.26,0.004,0.455,0.693,1,0,0
220,1.265,0.002,0.461,0.691,1,0,0
221,1.262,0.066,0.525,0.691,1,0,0
222,1.263,0.066,0.59,0.69,1,0,0
223,1.261,0.067,0.657,0.692,1,0,1
224,1.277,0.38,1.04,0.682,1,0,1
225,1.273,0.508,1.543,0.655,1,0,1
226,1.278,0.539,2.083,0.654,1,0,1
227,1.272,0.379,2.455,0.653,1,0,1
228,1.26,0.414,2.888,0.655,1,0,1
229,1.265,0.378,3.249,0.663,1,0,1
230,1.261,0.266,3.523,0.664,1,0,1
231,1.254,0.264,3.788,0.659,1,0,1
232,1.239,0.344,4.141,0.66,1,0,1
233,1.247,0.48,4.595,0.654,1,0,1
234,1.251,0.342,4.973,0.653,1,0,1
235,1.251,0.343,5.318,0.664,1,0,1
236,1.27,0.865,6.184,0.668,1,0,1
237,1.275,0.597,6.739,0.67,1,0,1
238,1.285,0.7,7.42,0.68,1,0,0
239,1.262,0.539,7.986,0.69,1,0,0
