time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
151,0.145,0.203,0.004,0.084,0,0,1
152,0.145,0.204,0.005,0.09,0,0,1
153,0.146,0.204,0.071,0.161,0,0,1
154,0.146,0.204,0.046,0.206,0,0,1
155,0.146,0.204,0.042,0.249,0,0,1
156,0.146,0.203,0.008,0.258,0,0,1
157,0.146,0.204,0.006,0.263,0,0,1
158,0.145,0.205,0.072,0.337,0,0,1
159,0.145,0.204,0.045,0.381,0,0,1
160,0.146,0.206,0.104,0.484,0,0,1
161,0.145,0.206,0.042,0.526,0,0,1
162,0.145,0.205,0.079,0.604,0,0,1
163,0.146,0.205,0.139,0.745,0,0,1
164,0.145,0.205,0.042,0.788,0,0,1
165,0.146,0.206,0.072,0.861,0,0,1
166,0.146,0.207,0.138,0.999,0,0,0
167,0.146,0.206,0.009,1.009,0,0,0
168,0.147,0.206,0.001,0.001,1,0,0
169,0.146,0.207,0.021,0.022,1,0,0
170,0.146,0.207,0.005,0.027,1,0,0
171,0.146,0.206,0.001,0.028,1,0,0
172,0.145,0.207,0.0,0.028,1,0,0
173,0.146,0.206,0.001,0.03,1,0,0
174,0.147,0.207,0.004,0.035,1,0,0
175,0.146,0.206,0.002,0.037,1,0,1
176,0.147,0.208,0.05,0.087,1,0,1
177,0.147,0.206,0.018,0.105,1,0,1
178,0.146,0.207,0.092,0.196,1,0,1
179,0.146,0.207,0.053,0.25,1,0,1
180,0.146,0.207,0.036,0.287,1,0,1
181,0.147,0.208,0.052,0.336,1,0,1
182,0.147,0.209,0.036,0.372,1,0,1
183,0.147,0.208,0.08,0.455,1,0,1
184,0.147,0.208,0.079,0.535,1,0,1
185,0.147,0.209,0.034,0.565,1,0,1
186,0.148,0.207,0.082,0.65,1,0,1
187,0.147,0.208,0.08,0.73,1,0,1
188,0.148,0.209,0.079,0.805,1,0,1
189,0.147,0.209,0.066,0.874,1,0,1
190,0.147,0.212,0.119,0.994,1,0,0
191,0.147,0.213,0.141,1.131,1,0,0
192,0.149,0.212,0.038,0.038,1,0,0
193,0.148,0.212,0.008,0.047,1,0,0
194,0.148,0.213,0.007,0.054,1,0,0
195,0.149,0.211,0.007,0.062,1,0,0
196,0.149,0.212,0.015,0.077,1,0,0
197,0.148,0.211,0.0,0.078,1,0,0
198,0.148,0.212,0.015,0.093,1,0,0
199,0.149,0.212,0.015,0.108,1,0,1
200,0.15,0.211,0.038,0.145,1,0,1
201,0.149,0.212,0.043,0.188,1,0,1
202,0.15,0.214,0.104,0.291,1,0,1
203,0.15,0.214,0.082,0.376,1,0,1
204,0.151,0.214,0.106,0.482,1,0,1
205,0.152,0.216,0.109,0.59,1,0,1
206,0.154,0.218,0.126,0.713,1,0,1
207,0.154,0.216,0.089,0.806,1,0,1
208,0.155,0.214,0.094,0.895,1,0,1
209,0.155,0.218,0.156,1.052,1,0,1
210,0.157,0.218,0.123,1.179,1,0,1
211,0.158,0.216,0.102,1.284,1,0,1
212,0.158,0.216,0.117,1.404,1,0,1
213,0.159,0.217,0.14,1.532,1,0,1
214,0.16,0.218,0.136,1.667,1,0,0
215,0.16,0.216,0.104,1.776,1,0,0
216,0.16,0.216,0.089,0.09,1,0,0
217,0.161,0.215,0.029,0.119,1,0,0
218,0.16,0.215,0.02,0.138,1,0,0
219,0.162,0.216,0.025,0.164,1,0,0
220,0.161,0.217,0.018,0.182,1,0,0
221,0.161,0.215,0.008,0.189,1,0,0
222,0.162,0.215,0.03,0.221,1,0,0
223,0.162,0.218,0.062,0.282,1,0,1
224,0.16,0.217,0.089,0.369,1,0,1
225,0.155,0.218,0.116,0.488,1,0,1
226,0.155,0.218,0.107,0.594,1,0,1
227,0.156,0.218,0.125,0.719,1,0,1
228,0.156,0.217,0.094,0.814,1,0,1
229,0.156,0.216,0.067,0.879,1,0,1
230,0.157,0.216,0.098,0.981,1,0,1
231,0.158,0.215,0.08,1.063,1,0,1
232,0.156,0.214,0.093,1.15,1,0,1
233,0.155,0.216,0.095,1.245,1,0,1
234,0.157,0.217,0.101,1.346,1,0,1
235,0.156,0.215,0.072,1.424,1,0,1
236,0.157,0.22,0.183,1.606,1,0,1
237,0.159,0.223,0.157,1.764,1,0,1
238,0.159,0.221,0.144,1.909,1,0,0
239,0.161,0.219,0.095,2.001,1,0,0
